Datetime,ann1,ann2,ann3,ann4,ann5,ann6,ann7,ann8,ann9,ann10
2015-11-05,202.78682,198.93975830078125,200.5429229736328,206.8275146484375,201.68763732910156,206.24237060546875,196.74752807617188,198.59458923339844,195.60350036621094,202.12765502929688
2015-11-06,202.10648,197.72964477539062,199.1098175048828,206.0987091064453,202.4800567626953,204.94142150878906,194.2237091064453,198.02342224121094,194.39743041992188,201.05662536621094
2015-11-07,201.20615,196.7782440185547,198.1649627685547,205.8172607421875,202.40310668945312,205.02325439453125,195.4386444091797,197.85922241210938,193.0573272705078,200.58779907226562
2015-11-08,200.89775,195.88009643554688,197.7696533203125,205.10470581054688,202.01060485839844,203.69439697265625,194.42825317382812,197.65159606933594,192.55210876464844,199.9163360595703
2015-11-09,200.99442,195.42466735839844,198.1438446044922,204.85186767578125,200.39756774902344,203.21632385253906,196.2576141357422,197.3595733642578,192.38180541992188,200.69459533691406
2015-11-10,201.19579,195.9525604248047,198.06698608398438,205.4951629638672,198.82383728027344,203.3773651123047,196.60330200195312,197.54656982421875,192.01010131835938,200.7970428466797
2015-11-11,200.64185,196.0791015625,197.63832092285156,205.02122497558594,195.78492736816406,204.29710388183594,197.3402557373047,198.2117156982422,191.6854705810547,201.1448974609375
2015-11-12,198.62057,193.1685791015625,194.87767028808594,202.49122619628906,193.17555236816406,201.51036071777344,196.95074462890625,196.6378631591797,189.74002075195312,199.56600952148438
2015-11-13,196.5671,189.50076293945312,192.59812927246094,199.12501525878906,190.4531707763672,198.76467895507812,195.6651611328125,194.3136444091797,187.95301818847656,197.22801208496094
2015-11-14,192.93352,185.65045166015625,189.0034942626953,195.99708557128906,189.98753356933594,194.81431579589844,194.79478454589844,192.2847137451172,185.6679229736328,194.13050842285156
2015-11-15,192.38043,184.8479766845703,188.40414428710938,194.3934326171875,189.5305633544922,193.95794677734375,193.77362060546875,191.580810546875,184.775390625,193.5893096923828
2015-11-16,193.04535,185.38534545898438,188.88314819335938,194.3126220703125,189.3512420654297,193.73585510253906,193.46214294433594,191.78407287597656,185.06842041015625,193.92420959472656
2015-11-17,193.66573,185.9513397216797,189.8397979736328,194.64816284179688,188.7373046875,194.31089782714844,193.7701873779297,191.72569274902344,185.56787109375,194.13026428222656
2015-11-18,194.30873,186.21388244628906,190.56219482421875,195.9287872314453,189.07826232910156,195.03555297851562,194.4777374267578,192.36146545410156,186.25535583496094,194.8499755859375
2015-11-19,194.83945,186.64682006835938,191.19180297851562,196.5902557373047,189.13487243652344,196.52914428710938,194.97354125976562,192.8764190673828,186.15701293945312,195.74798583984375
2015-11-20,195.3811,187.31861877441406,191.7403564453125,196.48211669921875,189.5936737060547,196.90122985839844,195.37167358398438,193.05450439453125,187.06805419921875,195.8530731201172
2015-11-21,194.99461,187.96005249023438,191.22793579101562,196.33172607421875,189.83346557617188,196.42617797851562,194.89015197753906,193.2100372314453,187.010498046875,195.77162170410156
2015-11-22,194.37576,187.97525024414062,190.69630432128906,196.02474975585938,190.40298461914062,195.30813598632812,194.31069946289062,192.92916870117188,186.9455108642578,195.22723388671875
2015-11-23,193.6391,187.46762084960938,189.9296112060547,195.53640747070312,189.91232299804688,194.87649536132812,194.4683074951172,192.56964111328125,185.87384033203125,194.77938842773438
2015-11-24,195.71793,187.3242950439453,191.31884765625,195.8068084716797,189.9568328857422,194.91595458984375,195.03382873535156,192.1046142578125,186.49317932128906,196.2532196044922
2015-11-25,197.06334,188.00973510742188,192.75059509277344,198.21034240722656,189.74205017089844,197.49908447265625,197.60865783691406,192.83270263671875,187.39263916015625,197.40798950195312
2015-11-26,198.33195,188.34959411621094,193.8919677734375,198.96823120117188,190.2933807373047,197.78099060058594,195.98300170898438,193.40440368652344,189.38766479492188,198.15411376953125
2015-11-27,196.89412,188.62062072753906,192.58656311035156,198.65098571777344,190.2193603515625,197.68524169921875,193.9056854248047,193.59341430664062,188.9670867919922,197.7859649658203
2015-11-28,195.5273,188.12454223632812,192.3717041015625,198.08290100097656,191.0015411376953,196.18272399902344,194.5156707763672,193.2064208984375,189.03091430664062,196.6058807373047
2015-11-29,196.28996,188.9013671875,192.78079223632812,199.10687255859375,190.98486328125,197.14932250976562,195.40736389160156,193.85482788085938,188.71678161621094,197.04367065429688
2015-11-30,197.21455,189.46343994140625,193.67539978027344,198.92176818847656,191.77207946777344,197.16500854492188,194.6355743408203,193.6431884765625,189.5773162841797,197.8682861328125
2015-12-01,198.53957,191.53872680664062,194.99050903320312,200.2438201904297,191.78256225585938,199.2496337890625,194.55862426757812,195.0651092529297,189.8777618408203,198.54019165039062
2015-12-02,198.81776,191.9582061767578,195.50164794921875,200.67105102539062,192.24569702148438,200.0104522705078,193.7679443359375,195.0784454345703,191.21914672851562,199.36570739746094
2015-12-03,197.87038,192.25697326660156,194.13812255859375,201.00033569335938,192.0142059326172,199.89886474609375,194.0845947265625,194.68487548828125,190.45762634277344,198.78880310058594
2015-12-04,196.97368,190.26434326171875,193.2776641845703,198.5894775390625,192.52584838867188,197.4066162109375,193.58518981933594,192.65687561035156,190.25628662109375,197.2095184326172
2015-12-05,197.28288,190.8465118408203,193.88949584960938,199.38616943359375,192.2504425048828,198.09922790527344,194.01846313476562,193.5166015625,189.61795043945312,198.33836364746094
2015-12-06,197.5733,190.0158233642578,194.62869262695312,199.1827850341797,192.60386657714844,197.5504608154297,194.0897979736328,193.47024536132812,190.14073181152344,198.46788024902344
2015-12-07,198.55403,191.11859130859375,195.25967407226562,200.15162658691406,192.46949768066406,198.9713897705078,193.1067657470703,194.5370330810547,189.59254455566406,199.6054229736328
2015-12-08,198.54094,190.63035583496094,195.0791015625,200.3258514404297,193.18408203125,199.34962463378906,191.12060546875,194.4739532470703,190.28118896484375,199.44253540039062
2015-12-09,198.9907,191.8099822998047,195.4306182861328,201.40554809570312,193.30679321289062,201.3047637939453,190.8839111328125,195.02752685546875,190.54632568359375,200.32028198242188
2015-12-10,199.93526,191.9379119873047,196.08041381835938,201.7169952392578,194.71717834472656,200.69869995117188,191.08103942871094,194.9471893310547,191.64198303222656,200.11521911621094
2015-12-11,200.12758,193.53759765625,196.58798217773438,202.810791015625,194.8633575439453,202.00579833984375,191.159423828125,195.76492309570312,191.33111572265625,200.4883575439453
2015-12-12,199.03226,192.47308349609375,196.00619506835938,201.9544219970703,195.32748413085938,200.26092529296875,190.93130493164062,194.97267150878906,191.4181671142578,199.57656860351562
2015-12-13,200.15376,193.52822875976562,196.8197784423828,202.4832000732422,195.30599975585938,201.32569885253906,191.17889404296875,195.43832397460938,190.76280212402344,200.17691040039062
2015-12-14,200.69783,194.34329223632812,198.0223846435547,202.85226440429688,196.4613800048828,201.48843383789062,191.70608520507812,195.79666137695312,191.74142456054688,200.67971801757812
2015-12-15,201.90788,195.91476440429688,199.01316833496094,203.92710876464844,196.6133270263672,203.56092834472656,192.31483459472656,196.88369750976562,192.8563232421875,201.24696350097656
2015-12-16,202.66722,195.7265625,199.55441284179688,204.12779235839844,197.43995666503906,202.97193908691406,193.40966796875,197.52774047851562,194.3498992919922,200.69256591796875
2015-12-17,204.03389,197.63670349121094,200.69593811035156,205.98472595214844,197.7126922607422,204.9884796142578,194.70266723632812,199.18626403808594,195.20004272460938,202.16708374023438
2015-12-18,203.97441,197.21490478515625,200.9958038330078,206.26609802246094,198.4285125732422,205.74659729003906,195.32847595214844,199.24574279785156,196.44725036621094,202.92933654785156
2015-12-19,204.26729,197.81358337402344,201.1438446044922,207.51153564453125,199.1538543701172,206.95077514648438,194.60256958007812,199.53341674804688,195.89173889160156,203.55833435058594
2015-12-20,204.37816,197.2960662841797,201.73902893066406,206.9381866455078,200.02723693847656,206.14158630371094,194.59506225585938,199.30123901367188,197.25448608398438,203.24729919433594
2015-12-21,204.51485,198.52438354492188,202.10433959960938,207.15957641601562,200.31800842285156,207.31735229492188,192.9442138671875,199.2859649658203,197.53660583496094,203.19119262695312
2015-12-22,204.46338,198.14224243164062,202.12351989746094,206.7553253173828,200.9632568359375,207.05577087402344,194.43637084960938,198.94595336914062,197.83851623535156,202.96495056152344
2015-12-23,204.77588,198.4663543701172,201.65127563476562,207.3531036376953,200.81578063964844,208.47250366210938,194.86509704589844,199.08595275878906,196.7368621826172,203.4785919189453
2015-12-24,205.35847,197.49163818359375,202.00869750976562,207.3154296875,200.85166931152344,208.20654296875,195.24276733398438,198.82533264160156,196.95819091796875,204.35215759277344
2015-12-25,205.30647,197.70675659179688,201.82403564453125,207.72280883789062,200.23025512695312,208.80784606933594,194.05914306640625,198.99822998046875,196.01654052734375,204.96401977539062
2015-12-26,204.34229,196.4201202392578,200.67684936523438,206.39198303222656,199.9166717529297,207.2592315673828,193.4809112548828,198.28834533691406,195.49844360351562,203.8795623779297
2015-12-27,204.07199,196.68545532226562,200.35296630859375,206.60301208496094,199.9319610595703,208.01919555664062,194.03253173828125,199.05357360839844,195.07431030273438,203.87127685546875
2015-12-28,203.37694,195.410888671875,200.533935546875,205.49313354492188,199.44354248046875,205.40911865234375,194.4457244873047,198.26998901367188,193.55055236816406,202.6892547607422
2015-12-29,202.6822,194.95877075195312,199.57972717285156,204.53204345703125,198.9334259033203,204.58047485351562,195.2749786376953,197.54342651367188,192.6120147705078,202.23670959472656
2015-12-30,201.93967,194.3035125732422,198.83261108398438,203.53990173339844,197.73843383789062,203.27713012695312,197.06358337402344,197.12908935546875,192.62315368652344,201.63511657714844
2015-12-31,201.00616,193.94384765625,197.58938598632812,203.11126708984375,195.9075927734375,204.0386962890625,196.6465606689453,197.4109344482422,191.9386749267578,201.60841369628906
2016-01-01,198.35698,191.28964233398438,195.3965606689453,201.1510009765625,194.69583129882812,201.50631713867188,195.30075073242188,196.27493286132812,189.98507690429688,199.8192596435547
2016-01-02,197.5718,190.51246643066406,194.8260498046875,199.44581604003906,193.89950561523438,200.1484832763672,193.55303955078125,194.87179565429688,189.19436645507812,198.82177734375
2016-01-03,196.31146,189.4949188232422,193.83016967773438,198.08106994628906,193.4329376220703,198.16297912597656,193.1153564453125,193.38821411132812,188.01783752441406,196.6201934814453
2016-01-04,195.8866,188.8579559326172,192.73817443847656,197.08984375,192.51214599609375,197.2471923828125,191.16571044921875,192.5351104736328,187.80516052246094,195.78700256347656
2016-01-05,193.89313,186.99891662597656,190.4671630859375,195.21258544921875,191.03927612304688,194.965087890625,188.3086700439453,190.61239624023438,186.30384826660156,193.21206665039062
2016-01-06,191.5501,185.48619079589844,187.50341796875,193.50904846191406,189.52548217773438,192.93006896972656,184.87351989746094,188.4462890625,184.6452178955078,190.72109985351562
2016-01-07,189.10191,183.39144897460938,184.9434814453125,192.29844665527344,188.16940307617188,190.6018829345703,182.79568481445312,187.12908935546875,182.708251953125,188.38204956054688
2016-01-08,186.60538,181.8624267578125,182.6728515625,190.59461975097656,186.5281982421875,188.9686737060547,181.82391357421875,184.14697265625,181.4461669921875,186.78956604003906
2016-01-09,183.93669,180.1824493408203,180.5149383544922,188.5914306640625,185.25775146484375,186.56568908691406,182.07281494140625,181.80120849609375,180.29783630371094,183.9859161376953
2016-01-10,183.82321,180.1837921142578,179.9183807373047,188.62937927246094,183.7643585205078,187.23789978027344,183.22076416015625,181.9062042236328,180.18856811523438,185.2749481201172
2016-01-11,184.42474,180.46829223632812,180.83245849609375,188.5380859375,182.49244689941406,188.29356384277344,183.40296936035156,183.2635955810547,180.4934844970703,186.8273162841797
2016-01-12,183.81201,180.84689331054688,180.0820770263672,190.18531799316406,181.73870849609375,189.77969360351562,186.4962158203125,185.33676147460938,179.77035522460938,186.99783325195312
2016-01-13,185.93347,181.09793090820312,181.25320434570312,189.76307678222656,181.59788513183594,190.22633361816406,185.68685913085938,184.66452026367188,181.757568359375,189.2119140625
2016-01-14,184.23349,180.89491271972656,180.21844482421875,189.36685180664062,181.90773010253906,190.1684112548828,186.4089813232422,183.4687957763672,179.18161010742188,188.6388397216797
2016-01-15,181.98808,179.69419860839844,178.61070251464844,188.2061767578125,182.27540588378906,189.1485595703125,185.0105438232422,182.18109130859375,179.53515625,184.90335083007812
2016-01-16,180.33063,178.69407653808594,177.21517944335938,187.28713989257812,181.63037109375,187.90060424804688,183.66578674316406,181.78396606445312,177.5729217529297,184.0556640625
2016-01-17,181.14642,178.45399475097656,177.1795654296875,185.92384338378906,181.34054565429688,186.5290985107422,182.5732879638672,181.44827270507812,177.2487030029297,183.8658447265625
2016-01-18,180.68181,178.3394317626953,177.435791015625,187.22474670410156,180.4420166015625,186.47299194335938,185.72972106933594,182.66905212402344,177.427978515625,184.71742248535156
2016-01-19,182.71443,179.19424438476562,179.67807006835938,186.8245849609375,179.2834014892578,187.4803009033203,185.4282989501953,183.13807678222656,179.9519805908203,187.12213134765625
2016-01-20,183.48088,180.4730224609375,179.690185546875,189.05752563476562,179.185546875,188.50833129882812,186.74546813964844,184.88177490234375,180.194091796875,187.5232696533203
2016-01-21,185.65535,182.03656005859375,181.3153076171875,189.0959014892578,179.49497985839844,189.8467559814453,186.62484741210938,185.53977966308594,181.1046905517578,188.8682098388672
2016-01-22,186.43596,182.662841796875,181.88514709472656,189.90370178222656,180.2486114501953,190.5438690185547,186.6175079345703,185.7902069091797,182.0144805908203,189.17031860351562
2016-01-23,187.43588,182.90687561035156,181.6852264404297,188.6460418701172,180.60450744628906,189.9716033935547,184.07957458496094,183.2199249267578,182.16497802734375,188.88619995117188
2016-01-24,185.17944,182.0270233154297,180.27684020996094,188.99908447265625,180.20863342285156,188.4851531982422,182.25143432617188,181.6984100341797,179.8135223388672,186.68214416503906
2016-01-25,184.72174,180.8065948486328,179.37823486328125,187.24099731445312,179.88290405273438,187.76416015625,180.32998657226562,179.23524475097656,179.75863647460938,184.93350219726562
2016-01-26,184.82819,180.0552520751953,178.97610473632812,187.88162231445312,179.42161560058594,186.78836059570312,178.76148986816406,178.37307739257812,178.37301635742188,183.6416473388672
2016-01-27,185.41621,179.90228271484375,179.36204528808594,186.1623077392578,179.94944763183594,186.40467834472656,178.00958251953125,177.30984497070312,179.4176788330078,181.79664611816406
2016-01-28,184.42647,179.79299926757812,178.99395751953125,187.57518005371094,180.3933563232422,186.8325653076172,176.9659423828125,177.02769470214844,178.47276306152344,179.8380126953125
2016-01-29,183.10852,179.70143127441406,178.7049102783203,186.6625213623047,181.338623046875,187.36122131347656,176.8958282470703,175.91253662109375,179.3145294189453,178.56552124023438
2016-01-30,184.23982,180.56407165527344,179.6504669189453,188.16226196289062,181.33287048339844,187.6411895751953,176.84141540527344,176.83334350585938,179.6271209716797,179.3004150390625
2016-01-31,184.70189,181.33236694335938,179.76986694335938,187.31253051757812,181.640380859375,187.82948303222656,175.53811645507812,176.48263549804688,179.76974487304688,179.64781188964844
2016-02-01,183.8022,182.117431640625,179.05723571777344,188.80752563476562,182.26425170898438,186.9822540283203,175.21849060058594,177.2534637451172,180.03036499023438,179.672607421875
2016-02-02,187.24568,183.12156677246094,182.20057678222656,188.4108428955078,182.43751525878906,187.36846923828125,175.5243682861328,178.68917846679688,182.80227661132812,181.41799926757812
2016-02-03,190.16089,185.39979553222656,185.0108642578125,191.522705078125,183.09556579589844,189.5349578857422,176.88003540039062,181.4383087158203,185.0137176513672,185.8389434814453
2016-02-04,192.91034,186.8737030029297,188.08982849121094,193.17132568359375,184.5575408935547,191.45162963867188,178.99758911132812,183.5918731689453,187.68959045410156,189.00753784179688
2016-02-05,192.38123,187.01792907714844,187.55239868164062,193.43753051757812,185.1649627685547,190.7147674560547,176.4557342529297,182.1617889404297,186.6248016357422,187.29344177246094
2016-02-06,188.58095,184.87802124023438,184.12693786621094,189.388916015625,185.13009643554688,187.5428009033203,177.0199432373047,178.15121459960938,185.1001434326172,179.1441650390625
2016-02-07,186.24385,184.14434814453125,182.1905517578125,189.3072052001953,185.1296844482422,187.07476806640625,177.2141571044922,179.3579559326172,183.60655212402344,179.42205810546875
2016-02-08,186.38437,182.46754455566406,181.44662475585938,188.09005737304688,184.03944396972656,186.8882598876953,177.94229125976562,179.63818359375,182.10366821289062,179.64279174804688
2016-02-09,186.886,183.55906677246094,181.71780395507812,191.1576385498047,184.02503967285156,188.55804443359375,179.5168914794922,182.85226440429688,183.6222381591797,182.0284881591797
2016-02-10,189.1575,183.9458770751953,183.116455078125,191.14105224609375,184.036865234375,189.49725341796875,183.36512756347656,183.94493103027344,184.58151245117188,184.47268676757812
2016-02-11,191.9193,185.79122924804688,185.5893096923828,193.17767333984375,185.67845153808594,191.62777709960938,183.3445587158203,185.68905639648438,185.57904052734375,188.69586181640625
2016-02-12,192.79982,185.85430908203125,186.66934204101562,193.21299743652344,187.17474365234375,192.25497436523438,184.13446044921875,185.65158081054688,186.58651733398438,189.6225128173828
2016-02-13,194.80893,187.8911895751953,189.57666015625,196.1034698486328,189.91876220703125,194.60484313964844,184.61817932128906,188.8359832763672,188.982421875,192.36251831054688
2016-02-14,196.31847,188.78485107421875,192.13189697265625,196.37460327148438,191.41775512695312,194.85655212402344,187.55670166015625,189.24966430664062,188.7884521484375,192.5569610595703
2016-02-15,199.34283,191.10072326660156,194.0419921875,199.11709594726562,193.75852966308594,196.49867248535156,187.24803161621094,191.8859100341797,189.94598388671875,195.92726135253906
2016-02-16,201.05824,191.69444274902344,194.97134399414062,198.2580108642578,193.8745574951172,196.5827178955078,187.6468505859375,191.24488830566406,190.45541381835938,195.34185791015625
2016-02-17,200.3183,191.70614624023438,194.18601989746094,198.59707641601562,192.79940795898438,196.1297607421875,185.78160095214844,190.5722198486328,189.53384399414062,193.3114013671875
2016-02-18,197.0063,188.5108184814453,190.5001983642578,196.44557189941406,190.71920776367188,193.55181884765625,184.85614013671875,187.56533813476562,187.0807342529297,189.67327880859375
2016-02-19,195.90067,188.4219970703125,189.91357421875,195.61862182617188,189.11663818359375,193.7112579345703,183.01348876953125,187.02587890625,186.45411682128906,190.16209411621094
2016-02-20,195.13864,186.98182678222656,189.43951416015625,194.56851196289062,186.8235321044922,193.57557678222656,184.02963256835938,186.5522918701172,185.3160858154297,188.60250854492188
2016-02-21,194.13307,186.7884521484375,188.83242797851562,195.02011108398438,187.42782592773438,192.91983032226562,183.47023010253906,187.36749267578125,185.7626953125,189.5115203857422
2016-02-22,194.2657,186.17074584960938,189.569091796875,193.33534240722656,187.94781494140625,191.8555450439453,185.59397888183594,186.59019470214844,186.6713409423828,189.95411682128906
2016-02-23,196.86172,188.25775146484375,192.53997802734375,194.71128845214844,189.22903442382812,193.3162078857422,186.3191680908203,187.16807556152344,188.46328735351562,193.41468811035156
2016-02-24,197.57143,188.4628448486328,193.1853790283203,195.20065307617188,190.46185302734375,194.21116638183594,186.5071258544922,187.03814697265625,189.17791748046875,193.50784301757812
2016-02-25,199.86674,189.63137817382812,195.0109100341797,196.6013946533203,191.46566772460938,195.69342041015625,185.5708465576172,188.35638427734375,190.73683166503906,195.357666015625
2016-02-26,199.52136,189.04891967773438,194.14341735839844,196.57803344726562,191.65255737304688,195.82638549804688,182.6417694091797,188.10997009277344,190.32986450195312,195.0065460205078
2016-02-27,197.87964,188.7889404296875,192.62767028808594,195.19711303710938,191.6387176513672,194.59544372558594,180.79705810546875,185.50140380859375,188.5824737548828,193.5907440185547
2016-02-28,194.54404,186.18972778320312,189.55458068847656,193.01951599121094,190.6627960205078,191.96510314941406,180.1625213623047,182.51426696777344,186.62969970703125,188.78640747070312
2016-02-29,194.8115,186.33604431152344,188.89646911621094,193.07763671875,189.6389617919922,191.2762908935547,180.0198974609375,181.6895751953125,186.58108520507812,187.4296875
2016-03-01,193.76976,185.67904663085938,187.7993927001953,193.27572631835938,188.27871704101562,191.34002685546875,181.2217559814453,183.60118103027344,185.8607635498047,186.26101684570312
2016-03-02,194.5714,186.1211700439453,188.898681640625,193.31893920898438,187.85166931152344,191.86508178710938,182.55267333984375,185.0618133544922,186.62664794921875,189.3614959716797
2016-03-03,192.78368,184.7415771484375,188.14915466308594,192.92662048339844,186.85191345214844,191.6497039794922,181.97149658203125,184.99375915527344,185.83538818359375,189.50115966796875
2016-03-04,193.34628,185.4771270751953,188.55630493164062,193.74462890625,186.77639770507812,191.98037719726562,182.4136199951172,186.18661499023438,186.3350067138672,191.58677673339844
2016-03-05,192.71988,184.5920867919922,187.76455688476562,193.200927734375,187.34921264648438,191.5356903076172,180.59326171875,185.88092041015625,186.23800659179688,190.5716094970703
2016-03-06,193.16136,185.23658752441406,188.73870849609375,192.56272888183594,187.70420837402344,191.37754821777344,181.47055053710938,184.30148315429688,186.7994384765625,191.0726776123047
2016-03-07,192.70381,184.88619995117188,188.44407653808594,192.62399291992188,188.10806274414062,190.9003143310547,182.7093505859375,185.09066772460938,186.47195434570312,189.01658630371094
2016-03-08,195.33409,186.20591735839844,190.33233642578125,193.56683349609375,188.08009338378906,192.40150451660156,182.7188720703125,185.59158325195312,186.98448181152344,191.90316772460938
2016-03-09,195.84589,186.23703002929688,190.9356689453125,194.3907928466797,188.52980041503906,193.53610229492188,183.1292266845703,186.80491638183594,187.93145751953125,192.2612762451172
2016-03-10,198.35103,188.0924530029297,192.22769165039062,195.3201141357422,188.65560913085938,195.18690490722656,184.46588134765625,188.93389892578125,188.76556396484375,195.3037872314453
2016-03-11,197.40434,188.17218017578125,192.1836700439453,196.30198669433594,189.18377685546875,195.66773986816406,183.05084228515625,191.54673767089844,188.5690155029297,194.94956970214844
2016-03-12,197.80734,189.03363037109375,192.25558471679688,196.18252563476562,189.37991333007812,195.33978271484375,181.92562866210938,191.07850646972656,188.15802001953125,194.99388122558594
2016-03-13,196.24805,187.1736602783203,190.90579223632812,194.61923217773438,190.61863708496094,193.26316833496094,180.24374389648438,188.64242553710938,187.7195587158203,191.5117645263672
2016-03-14,197.13474,187.71539306640625,191.68386840820312,194.31838989257812,190.97869873046875,193.24122619628906,180.0994415283203,187.8820343017578,187.76953125,192.1514129638672
2016-03-15,197.75897,187.77780151367188,192.82452392578125,195.0022735595703,192.51214599609375,193.5768585205078,180.42904663085938,188.24258422851562,188.785888671875,192.37091064453125
2016-03-16,198.94989,188.88014221191406,193.53395080566406,195.74252319335938,192.56024169921875,194.23553466796875,181.9596405029297,187.67202758789062,188.62242126464844,193.26158142089844
2016-03-17,197.85844,187.9025421142578,192.99880981445312,194.88272094726562,192.52027893066406,194.06344604492188,181.61468505859375,187.06300354003906,188.7843780517578,192.55218505859375
2016-03-18,198.20009,188.16651916503906,193.054443359375,194.1519317626953,191.32431030273438,193.84442138671875,182.0579376220703,186.1902618408203,188.15988159179688,192.91928100585938
2016-03-19,196.87843,187.28054809570312,192.18402099609375,194.91302490234375,191.20753479003906,193.7566680908203,181.36819458007812,186.37789916992188,187.74386596679688,192.0514678955078
2016-03-20,197.36966,187.6822967529297,192.24868774414062,194.70814514160156,189.52467346191406,194.74130249023438,180.65374755859375,185.67025756835938,186.26382446289062,192.9874725341797
2016-03-21,195.14684,186.21649169921875,189.73439025878906,194.51063537597656,188.8914031982422,193.94976806640625,180.44448852539062,185.5371551513672,186.11119079589844,191.2190704345703
2016-03-22,195.5335,186.04124450683594,189.23558044433594,193.49530029296875,187.60972595214844,193.71888732910156,180.60768127441406,184.601318359375,185.36000061035156,191.0498809814453
2016-03-23,192.68144,184.4271697998047,187.14431762695312,192.164794921875,188.1029815673828,192.2254638671875,180.610107421875,183.45973205566406,184.23141479492188,188.6475830078125
2016-03-24,193.18694,184.0518341064453,187.66534423828125,191.87684631347656,187.3237762451172,191.51417541503906,182.66970825195312,182.27481079101562,185.26248168945312,188.22555541992188
2016-03-25,191.05092,182.623779296875,186.95230102539062,191.1256561279297,187.41197204589844,190.15060424804688,181.7832794189453,181.25714111328125,184.9986114501953,187.76171875
2016-03-26,192.90291,184.1873016357422,188.68211364746094,192.04481506347656,185.90721130371094,190.58609008789062,182.19825744628906,181.68081665039062,185.48680114746094,189.11805725097656
2016-03-27,191.33023,184.08358764648438,187.81028747558594,192.0369110107422,185.4889678955078,190.15267944335938,181.8803253173828,182.87017822265625,185.16038513183594,188.39048767089844
2016-03-28,193.0472,185.2039337158203,188.5805206298828,192.7992401123047,184.9407501220703,190.76588439941406,182.08969116210938,184.0113067626953,186.0618438720703,189.1376495361328
2016-03-29,192.57382,184.8779296875,187.6785888671875,192.1340789794922,185.1460418701172,190.90902709960938,183.07986450195312,185.0298614501953,185.83413696289062,189.11294555664062
2016-03-30,194.13467,185.4735870361328,187.93751525878906,193.5044403076172,185.30982971191406,192.14016723632812,183.77854919433594,185.60301208496094,186.5836639404297,190.7538604736328
2016-03-31,192.75238,185.0345001220703,186.4717254638672,193.1950225830078,186.04393005371094,191.71470642089844,184.05621337890625,186.93995666503906,186.81332397460938,190.3004150390625
2016-04-01,191.56596,184.89535522460938,185.8486328125,192.5428466796875,186.26412963867188,191.27569580078125,185.8874969482422,186.51742553710938,184.9822998046875,189.82127380371094
2016-04-02,191.09712,183.834716796875,185.853515625,191.52413940429688,187.30218505859375,189.83834838867188,188.0790557861328,186.43161010742188,185.0476837158203,190.43296813964844
2016-04-03,193.08833,184.87344360351562,187.95594787597656,192.63504028320312,187.55250549316406,190.85626220703125,188.6861572265625,187.9425811767578,185.57464599609375,191.4450225830078
2016-04-04,194.45564,185.37957763671875,188.61752319335938,193.36453247070312,188.4194793701172,191.24952697753906,189.7736053466797,189.0494842529297,186.897216796875,192.0473175048828
2016-04-05,196.27303,186.33432006835938,190.3485107421875,195.45608520507812,188.69432067871094,193.82162475585938,190.61248779296875,190.97119140625,188.22891235351562,193.60101318359375
2016-04-06,196.82307,187.20645141601562,191.18589782714844,196.46963500976562,189.43653869628906,194.82290649414062,191.75559997558594,192.3185272216797,188.742431640625,195.1533966064453
2016-04-07,197.88463,188.37286376953125,192.14773559570312,198.05044555664062,189.8466033935547,196.29669189453125,192.5743865966797,193.235595703125,189.25892639160156,195.62527465820312
2016-04-08,197.55972,187.90586853027344,191.82313537597656,196.9901885986328,190.59591674804688,195.2126007080078,191.70944213867188,193.0644073486328,188.74801635742188,195.86158752441406
2016-04-09,197.82805,188.8932342529297,192.3707733154297,197.3153839111328,190.65560913085938,195.9207763671875,193.51345825195312,193.16909790039062,189.0509033203125,195.9948272705078
2016-04-10,198.70749,189.60079956054688,193.36990356445312,197.13136291503906,191.2164306640625,196.09364318847656,193.0300750732422,193.2733154296875,189.3080596923828,197.07412719726562
2016-04-11,200.96556,191.1748809814453,195.31336975097656,199.26426696777344,191.9385528564453,197.97406005859375,193.46856689453125,194.223876953125,190.61294555664062,197.9132843017578
2016-04-12,201.87044,191.72569274902344,196.14697265625,199.91741943359375,192.53335571289062,198.43287658691406,192.05996704101562,194.5867919921875,191.6493377685547,198.85494995117188
2016-04-13,201.95647,192.82958984375,196.23147583007812,201.16563415527344,193.0177001953125,199.95802307128906,191.31948852539062,194.93150329589844,190.787109375,199.2539825439453
2016-04-14,202.59512,193.29962158203125,197.73838806152344,201.88853454589844,194.04415893554688,201.49813842773438,193.764404296875,195.6654510498047,192.36456298828125,201.56500244140625
2016-04-15,205.11084,195.00416564941406,200.30584716796875,204.85916137695312,195.49522399902344,203.8504180908203,196.093994140625,197.82476806640625,193.46389770507812,203.0967559814453
2016-04-16,205.78104,195.53689575195312,201.5889892578125,205.3706817626953,197.2609405517578,203.94723510742188,194.79714965820312,198.12074279785156,195.89744567871094,203.9510040283203
2016-04-17,206.44717,196.8242950439453,202.7064666748047,205.592529296875,197.89588928222656,204.1721649169922,194.71450805664062,198.11045837402344,196.57029724121094,203.6691436767578
2016-04-18,205.48082,197.1170196533203,202.6556396484375,205.16078186035156,198.7080841064453,203.14112854003906,192.986328125,197.66212463378906,197.28912353515625,203.09475708007812
2016-04-19,205.30675,198.04933166503906,202.49691772460938,205.8251953125,198.02163696289062,203.09634399414062,194.3104248046875,197.50987243652344,196.2708740234375,202.14321899414062
